Composer,Name,Style,Trajectory Type,Kalz Centrality,Global Clustering,Square Clustering,Harmonic Centrality,Betweenness Centrality,Closeness Centrality,Tonnetz
chopin,,classical,Trajectory With Future,0.1334499696683215,0.27479166666666666,0.3305347114490114,19.32571872571872,0.12518907730276252,0.07009209344115004,"[3, 4, 5]"
chopin,,classical,Trajectory With Future,0.09598338605206852,0.18156966490299822,0.30418320005290733,27.366701099629235,0.10890851628195723,0.036468910889224035,"[3, 4, 5]"
chopin,,classical,Trajectory With Future,0.06516438729315735,0.20396145610278374,0.2644863092509228,33.65842967240686,0.01691951812366544,0.02078205736420907,"[3, 4, 5]"
chopin,,classical,Trajectory With Future,0.11294926608602913,0.1925141242937853,0.2643659083896701,26.99172632922633,0.09516857899414602,0.07477671865184497,"[3, 4, 5]"
chopin,,classical,Trajectory With Future,0.09212228580667355,0.160752688172043,0.2754107093510536,36.52698179013983,0.12467924044136515,0.04956328305759224,"[3, 4, 5]"
chopin,,classical,Trajectory With Future,0.14348419043448352,0.18155555555555553,0.3025299524638939,19.62142857142858,0.03828952553784768,0.09593367548361625,"[3, 4, 5]"
chopin,,classical,Trajectory With Future,0.09215060413097116,0.13176100628930815,0.25165591116492864,28.221259296259294,0.022308573465782744,0.045406235477157456,"[1, 4, 7]"
chopin,,classical,Trajectory With Future,0.09723536465046606,0.21376344086021504,0.33288023646375514,22.89328809271257,0.12978397462384356,0.035078066298669414,"[3, 4, 5]"
chopin,,classical,Trajectory With Future,0.10862817351475752,0.20968992248062016,0.3031758117917591,26.878071928071932,0.1147631930933852,0.0712301371649675,"[3, 4, 5]"
chopin,,classical,Trajectory With Future,0.1189810630079462,0.21336206896551724,0.26872836458923205,29.436963036963043,0.09922979810655747,0.08333490866241959,"[3, 4, 5]"
chopin,,classical,Trajectory With Future,0.09286421519465698,0.16563573883161511,0.23804577089622803,33.2577867770818,0.1141632414436367,0.04683729732108615,"[3, 4, 5]"
chopin,,classical,Trajectory With Future,0.15741136903282324,0.24358974358974358,0.2868835657796557,16.044491619491616,0.10455844226993352,0.09601683340101148,"[3, 4, 5]"
chopin,,classical,Trajectory With Future,0.09572181194518979,0.21179775280898877,0.32313899073280683,27.278626308473097,0.12621446492356078,0.03613869951898121,"[3, 4, 5]"
chopin,,classical,Trajectory With Future,0.06878512289257323,0.1910182516810759,0.2568313711264636,41.98414237292785,0.1248740269934875,0.028408215877382133,"[3, 4, 5]"
chopin,,classical,Trajectory With Future,0.07840445308203843,0.14732441471571905,0.3223184902029065,18.007539682539683,0.0029622384854923385,0.021675541888547215,"[3, 4, 5]"
chopin,,classical,Trajectory With Future,0.11275817966734716,0.21333333333333335,0.30550309882979193,23.266134128169742,0.0667088025741209,0.06026048719626311,"[3, 4, 5]"
chopin,,classical,Trajectory With Future,0.07021591504749344,0.13562770562770562,0.20507605418281957,54.31200741552953,0.045714634130744114,0.048231272660486664,"[3, 4, 5]"
chopin,,classical,Trajectory With Future,0.10695739267893074,0.17730061349693252,0.24225778168454282,34.03361679170507,0.10854574232352,0.06932502280328368,"[3, 4, 5]"
chopin,,classical,Trajectory With Future,0.1304333691358351,0.1281786941580756,0.23527548706079898,25.083716283716296,0.0976360103626943,0.08638185550884739,"[3, 4, 5]"
chopin,,classical,Trajectory With Future,0.11395573624934803,0.20506666666666667,0.25621549964442,27.507102516506553,0.1151379712397979,0.07172009757963328,"[3, 4, 5]"
chopin,,classical,Trajectory With Future,0.09774079393251918,0.22591522157996144,0.3065296872570532,31.27506068063345,0.10656045869645467,0.05816673656740762,"[3, 4, 5]"
chopin,,classical,Trajectory With Future,0.1198619067453251,0.20502873563218388,0.25629511833211105,31.19170274170275,0.06012189692570673,0.09887924395696417,"[3, 4, 5]"
chopin,,classical,Trajectory With Future,0.09639986689353555,0.20710382513661202,0.264919610114695,34.222882101558596,0.10477956150618846,0.062017974503127724,"[3, 4, 5]"
chopin,,classical,Trajectory With Future,0.09515871659844387,0.1963149078726968,0.30234191601682137,24.718788414252497,0.05343167188255349,0.04010850610346832,"[3, 4, 5]"
chopin,,classical,Trajectory With Future,0.08342101075756048,0.19849137931034483,0.34527484747602893,18.445634920634923,0.00589043785588062,0.030506034093543702,"[3, 4, 5]"
chopin,,classical,Trajectory With Future,0.11515951925610125,0.20594202898550723,0.24549128511988386,28.565331890331898,0.10665149662903048,0.08470312194486085,"[3, 4, 5]"
chopin,,classical,Trajectory With Future,0.0713927842437627,0.15653594771241827,0.25401458231317975,37.40526864124089,0.0660770650341202,0.023544640164757963,"[3, 4, 5]"
chopin,,classical,Trajectory With Future,0.1025535437690339,0.13840090090090088,0.2851041762901259,18.48113275613274,0.024051654560129136,0.04317236968340262,"[3, 4, 5]"
chopin,,classical,Trajectory With Future,0.08816744916174869,0.19468253968253968,0.31151204719938896,25.613199558439522,0.05694198612173742,0.03538429875902209,"[3, 4, 5]"
chopin,,classical,Trajectory With Future,0.12747124532636817,0.1277258566978193,0.3245275442976666,13.350000000000001,0.007130835326423952,0.047368789853549156,"[3, 4, 5]"
Unknown,,jazz,Trajectory With Future,0.09927749518351317,0.19040084388185655,0.2620658286833891,29.89347749624036,0.12091800626832475,0.05585352865866784,"[3, 4, 5]"
Unknown,,jazz,Trajectory With Future,0.12263381736722984,0.21815181518151816,0.28292903778650624,28.740584415584415,0.06502543723134491,0.10050756319413036,"[3, 4, 5]"
Unknown,,jazz,Trajectory With Future,0.06351304280250206,0.20321705426356587,0.22215222917147898,54.411214781749145,0.12204113520001948,0.04087186017475934,"[3, 4, 5]"
Unknown,,jazz,Trajectory With Future,0.0572788821109667,0.18187645687645687,0.2240231824669505,56.29732789392685,0.12261952369789153,0.02443884670344925,"[3, 4, 5]"
Unknown,,jazz,Trajectory With Future,0.08303769571379935,0.19294605809128632,0.21837059991983382,41.78276038976526,0.07755184826688989,0.052846654788402364,"[3, 4, 5]"
Unknown,,jazz,Trajectory With Future,0.0763775596272254,0.21032608695652172,0.28051199228711676,34.36748046700311,0.12625696578593162,0.02975297067429182,"[3, 4, 5]"
Unknown,,jazz,Trajectory With Future,0.08482248694421286,0.2062780269058296,0.22773915269350248,43.95123487623508,0.08070280792472746,0.07363734162084629,"[3, 4, 5]"
Unknown,,jazz,Trajectory With Future,0.07203060935372141,0.19879310344827586,0.17572261183650473,50.412698657551964,0.04084267974754947,0.06122683861584431,"[3, 4, 5]"
Unknown,,jazz,Trajectory With Future,0.09581360146702218,0.19304703476482615,0.19676419516711843,36.85753413253424,0.042456865303612486,0.0769054945054945,"[3, 4, 5]"
Unknown,,jazz,Trajectory With Future,0.08023807007012483,0.2126,0.2628247532805585,35.35758546000788,0.12306654646860372,0.03572469839045544,"[3, 4, 5]"
Unknown,,jazz,Trajectory With Future,0.10506912475225778,0.21123737373737372,0.22776993106060603,34.59408369408373,0.07782744694162434,0.09709962882491399,"[3, 4, 5]"
Unknown,,jazz,Trajectory With Future,0.06366037478738398,0.18227124183006538,0.21422973645028917,51.434494328842696,0.11447187870320279,0.03216494805324676,"[3, 4, 5]"
Unknown,,jazz,Trajectory With Future,0.07959797237031083,0.20352564102564105,0.23380870880885388,38.80241076368843,0.1222130470685384,0.03799249902867972,"[3, 4, 5]"
Unknown,,jazz,Trajectory With Future,0.09930997823179845,0.18641975308641978,0.21877815570061485,35.5054227635111,0.06156783429553697,0.0747213910556872,"[3, 4, 5]"
Unknown,,jazz,Trajectory With Future,0.07466089372299092,0.18079470198675496,0.22307086032828086,48.299860755859555,0.0680022141703145,0.052388568547314565,"[3, 4, 5]"
Unknown,,jazz,Trajectory With Future,0.07466089372299092,0.18079470198675496,0.22307086032828086,48.299860755859555,0.0680022141703145,0.052388568547314565,"[3, 4, 5]"
Unknown,,jazz,Trajectory With Future,0.06280160908943279,0.21331699346405228,0.25551659055978415,45.73207040381605,0.1139708698502916,0.027831070347592256,"[3, 4, 5]"
Unknown,,jazz,Trajectory With Future,0.20630451106223027,0.17017543859649123,0.233461288304206,16.91230158730159,0.1124189904189904,0.16297619047619047,"[1, 2, 9]"
Unknown,,jazz,Trajectory With Future,0.09967511747660493,0.2061904761904762,0.19856899254223997,33.25644771894775,0.06542824779242072,0.0834348145269249,"[3, 4, 5]"
Unknown,,jazz,Trajectory With Future,0.1089638586124786,0.22196382428940567,0.21518438854926747,34.54682539682544,0.03992244166974582,0.10200155642023347,"[3, 4, 5]"
Unknown,,jazz,Trajectory With Future,0.13336406695691477,0.22235294117647056,0.3260403790571183,25.384523809523817,0.12440131719506194,0.1153355781490078,"[3, 4, 5]"
Unknown,,jazz,Trajectory With Future,0.07668041537244039,0.21162361623616235,0.2557841563409642,45.947133038138105,0.044753560858963724,0.056192853255716796,"[3, 4, 5]"
Unknown,,jazz,Trajectory With Future,0.1526020846811107,0.22043010752688172,0.24079886068730996,21.5452380952381,0.07120044269762711,0.1298370494434558,"[3, 4, 5]"
Unknown,,jazz,Trajectory With Future,0.08563135646017872,0.19456845238095238,0.20466489517439307,41.183991253844404,0.04752774375714586,0.06197802745633221,"[3, 4, 5]"
Unknown,,jazz,Trajectory With Future,0.07396781494244502,0.19758454106280193,0.20882929804331274,44.80153583565167,0.10271907821397365,0.052426877136707045,"[3, 4, 5]"
Unknown,,jazz,Trajectory With Future,0.12681478070493457,0.21523809523809526,0.26744441865574514,25.86229824097471,0.12402619310514046,0.077356048090058,"[3, 4, 5]"
Unknown,,jazz,Trajectory With Future,0.10043124186331799,0.20728476821192052,0.2436294340182651,31.386785595725247,0.08010603242530209,0.06471933382232385,"[3, 4, 5]"
Unknown,,jazz,Trajectory With Future,0.1181227157272811,0.20816993464052289,0.22643864097506822,28.853607503607503,0.05910339052358959,0.10361078665380123,"[3, 4, 5]"
Unknown,,jazz,Trajectory With Future,0.06490143431174132,0.20309523809523813,0.228401505297822,54.62863289721191,0.08441809793691084,0.039066606667272685,"[3, 4, 5]"
Unknown,,jazz,Trajectory With Future,0.07257338515866617,0.19203389830508472,0.20081673389118132,43.50358348222232,0.08230609568683277,0.04558882399758226,"[3, 4, 5]"
Unknown,,jazz,Trajectory With Future,0.11534125175052011,0.2046474358974359,0.2463004536485539,22.87204543822191,0.10461771217569112,0.06833494363929146,"[3, 4, 5]"
Unknown,,jazz,Trajectory With Future,0.045640893497831694,0.20248366013071897,0.21876148132024623,62.98246188763001,0.12424407398931968,0.019815736491334505,"[3, 4, 5]"
Unknown,,jazz,Trajectory With Future,0.044203955072811156,0.19023265142398715,0.19850246892981477,70.36513609892219,0.11680791379882498,0.022051794476379196,"[3, 4, 5]"
Unknown,,jazz,Trajectory With Future,0.12198907101055813,0.22009345794392526,0.2774701645267653,30.548845598845595,0.11153171178109746,0.1034336739390592,"[3, 4, 5]"
Unknown,,jazz,Trajectory With Future,0.08967021716991189,0.2053030303030303,0.2464227243575271,35.159293368374406,0.12445415408340295,0.04734970260789995,"[3, 4, 5]"
Unknown,,jazz,Trajectory With Future,0.05731953160000729,0.2009043927648579,0.21719132317420772,59.489814712168915,0.09973597797892782,0.03111772619850323,"[3, 4, 5]"
Unknown,,jazz,Trajectory With Future,0.07557138192916121,0.19257246376811593,0.22563878593139422,45.66473338752781,0.07680184785934717,0.058156971915469556,"[3, 4, 5]"
Unknown,,jazz,Trajectory With Future,0.0801706731406861,0.20007122507122507,0.22182869135962838,45.51972990030287,0.055765670897690287,0.06770561172504705,"[3, 4, 5]"
Unknown,,jazz,Trajectory With Future,0.17066977787429388,0.2031446540880503,0.30333228530644274,20.033333333333335,0.08443223443223444,0.14715646258503404,"[3, 4, 5]"
Unknown,,jazz,Trajectory With Future,0.1449918265020638,0.1986111111111111,0.27048550054140563,20.86725219225219,0.1211464591746282,0.08790959663777619,"[3, 4, 5]"
Unknown,,jazz,Trajectory With Future,0.07374934719006573,0.20098684210526313,0.22955732602814985,46.60078020145109,0.06623931484956792,0.048092340814503816,"[3, 4, 5]"
Unknown,,jazz,Trajectory With Future,0.07502495169420231,0.20683908045977012,0.22312539039414322,45.5011492893075,0.11738258763562374,0.0483737195771057,"[3, 4, 5]"
Unknown,,jazz,Trajectory With Future,0.11497113287627081,0.1808,0.26468189109908685,30.357229698406165,0.10499772026124976,0.08019610911177176,"[3, 4, 5]"
Unknown,,jazz,Trajectory With Future,0.13485768353069863,0.18980392156862744,0.23646827253875663,25.496653346653346,0.06946304684020946,0.10385940121875828,"[3, 4, 5]"
Unknown,,jazz,Trajectory With Future,0.06540621236365607,0.19936548223350256,0.25630298951979535,46.22058569223969,0.11845815950123743,0.02672253780800757,"[3, 4, 5]"
Unknown,,jazz,Trajectory With Future,0.07124640397196381,0.22231735159817353,0.23562990598767036,38.372090857647336,0.10059743940714196,0.03264788240424062,"[3, 4, 5]"
Unknown,,jazz,Trajectory With Future,0.12040339309445611,0.21631944444444443,0.2918528981089759,22.184835017923245,0.12445118030678794,0.06730955683835266,"[3, 4, 5]"
Unknown,,jazz,Trajectory With Future,0.12040339309445611,0.21631944444444443,0.2918528981089759,22.184835017923245,0.12445118030678794,0.06730955683835266,"[3, 4, 5]"
Unknown,,jazz,Trajectory With Future,0.07055473027892976,0.2204594017094017,0.24182057542987678,40.93233716920434,0.12470943511084494,0.031281563829157595,"[3, 4, 5]"
Unknown,,jazz,Trajectory With Future,0.08881501911719948,0.20728682170542634,0.2583134908895643,41.25193205963103,0.1091930851720844,0.05528253896974766,"[3, 4, 5]"
Unknown,,jazz,Trajectory With Future,0.07877493190904278,0.20604395604395603,0.21969344826582862,41.28791230047912,0.12452779276848354,0.04127408291748141,"[3, 4, 5]"
Unknown,,jazz,Trajectory With Future,0.07640518293608423,0.2008953168044077,0.18914210738973866,47.05943223443247,0.035686516410507664,0.0730118503936513,"[3, 4, 5]"
Unknown,,jazz,Trajectory With Future,0.05857038271077321,0.19895833333333332,0.20041690264787013,64.31882145947301,0.09791087641828917,0.04370666070299907,"[3, 4, 5]"
Unknown,,jazz,Trajectory With Future,0.0769653360818279,0.19814814814814816,0.2464083806928686,33.44872648469772,0.12419770883332146,0.03304762454297959,"[1, 3, 8]"
Unknown,,jazz,Trajectory With Future,0.05908823759716855,0.20493576741041244,0.2576925063783204,42.11999117999526,0.04442195199466172,0.026864343015800686,"[3, 4, 5]"
Unknown,,jazz,Trajectory With Future,0.07912236356309874,0.19017094017094016,0.17941972551595364,44.88241341991367,0.06664371563058959,0.07019959863037788,"[3, 4, 5]"
Unknown,,jazz,Trajectory With Future,0.07945911155984953,0.20079022988505746,0.1940625158403143,48.2096681096683,0.022443753999839212,0.0794283528303263,"[3, 4, 5]"
Unknown,,jazz,Trajectory With Future,0.07842569613923515,0.2219298245614035,0.25264191407529074,38.33012947883116,0.12344810432434353,0.035154298460869975,"[3, 4, 5]"
Unknown,,jazz,Trajectory With Future,0.13540731071957568,0.1817982456140351,0.24488459870055815,17.63995865245864,0.12247240618101546,0.06422699246403289,"[3, 4, 5]"
Unknown,,jazz,Trajectory With Future,0.09408533486820818,0.18627450980392155,0.22442768221752837,38.27715062715073,0.06045699298832831,0.07955688145715471,"[3, 4, 5]"
monteverdi,,renaissance,Trajectory With Future,0.13949886079327506,0.2896825396825397,0.35633527323153247,17.097605172605164,0.10034504913353852,0.07966839378238341,"[3, 4, 5]"
monteverdi,,renaissance,Trajectory With Future,0.15675098342343632,0.3030612244897959,0.3522252049588935,15.940873015873008,0.09994411012685347,0.10282501004150489,"[3, 4, 5]"
monteverdi,,renaissance,Trajectory With Future,0.18561586855295437,0.28875,0.4601671189517595,12.809523809523807,0.04866530562733093,0.11026722925457103,"[3, 4, 5]"
monteverdi,,renaissance,Trajectory With Future,0.1620148108173498,0.3176470588235294,0.5711929074978944,14.226731601731595,0.12297029702970298,0.08062695520366368,"[3, 4, 5]"
monteverdi,,renaissance,Trajectory With Future,0.1530198554206458,0.27499999999999997,0.31161590321912,17.672691197691194,0.12934440934440938,0.109009009009009,"[3, 4, 5]"
monteverdi,,renaissance,Trajectory With Future,0.13771392762527376,0.27239583333333334,0.32473866616659297,11.252380952380946,0.026704995208932217,0.0630671166104237,"[3, 4, 5]"
monteverdi,,renaissance,Trajectory With Future,0.1384138239550176,0.24848484848484848,0.32150600503919297,21.736183261183264,0.08680678674228727,0.09443495955990136,"[3, 4, 5]"
monteverdi,,renaissance,Trajectory With Future,0.13456503726657232,0.30205479452054795,0.31580398116892516,14.583283383283376,0.047557471264367816,0.055600302038761644,"[3, 4, 5]"
monteverdi,,renaissance,Trajectory With Future,0.18591454775338498,0.3171052631578947,0.41687028532570086,13.249999999999998,0.06394071857229751,0.125,"[3, 4, 5]"
monteverdi,,renaissance,Trajectory With Future,0.13253102955633939,0.3136574074074074,0.37197806560825675,16.725917138417138,0.09933024721757117,0.06676773110339544,"[3, 4, 5]"
monteverdi,,renaissance,Trajectory With Future,0.16814841076349074,0.30471014492753623,0.3937767776694398,15.09650072150072,0.12241351241351242,0.10302197802197803,"[3, 4, 5]"
monteverdi,,renaissance,Trajectory With Future,0.17794466815687082,0.3085470085470085,0.42540042099057,14.571428571428566,0.10386456570448184,0.12257024021729904,"[3, 4, 5]"
monteverdi,,renaissance,Trajectory With Future,0.22213005115113665,0.3282051282051282,0.3906473839302479,11.852380952380951,0.12274509803921568,0.16124871001031993,"[3, 4, 5]"
monteverdi,,renaissance,Trajectory With Future,0.16257658735351932,0.0,0.22806480873851986,10.65804889554889,0.1297564687975647,0.08745529387947905,"[1, 4, 7]"
monteverdi,,renaissance,Trajectory With Future,0.1696642061687359,0.26564625850340134,0.3922711210337396,16.788095238095234,0.12097527141273749,0.11643420254699818,"[3, 4, 5]"
monteverdi,,renaissance,Trajectory With Future,0.18028100562690008,0.31449275362318846,0.4656136593147835,13.816666666666668,0.03760121789289731,0.11134648484046074,"[3, 4, 5]"
monteverdi,,renaissance,Trajectory With Future,0.1823282082818175,0.25357142857142856,0.29533601391068226,15.152380952380948,0.07605727193201915,0.12381960273526538,"[3, 4, 5]"
monteverdi,,renaissance,Trajectory With Future,0.2273679579085912,0.34,0.5970329718126163,11.266666666666667,0.08928571428571429,0.17307692307692307,"[3, 4, 5]"
monteverdi,,renaissance,Trajectory With Future,0.14203109867593824,0.26589743589743586,0.3812626005253565,14.123845598845595,0.047420058139534885,0.06852541864747955,"[3, 4, 5]"
monteverdi,,renaissance,Trajectory With Future,0.22484425936161384,0.3191358024691358,0.45018335079158667,12.433333333333332,0.11689646831156265,0.16782522343594836,"[3, 4, 5]"
monteverdi,,renaissance,Trajectory With Future,0.1779755831344168,0.30916666666666665,0.4240896724545287,14.344047619047615,0.12360705398680082,0.11668584579976986,"[3, 4, 5]"
monteverdi,,renaissance,Trajectory With Future,0.19185245528996175,0.3156862745098039,0.4016079443966461,13.842857142857138,0.0979194934418815,0.14133679428942245,"[3, 4, 5]"
monteverdi,,renaissance,Trajectory With Future,0.13949886079327506,0.2896825396825397,0.35633527323153247,17.097605172605164,0.10034504913353852,0.07966839378238341,"[3, 4, 5]"
monteverdi,,renaissance,Trajectory With Future,0.11833187380351659,0.25884353741496596,0.38770450650721083,13.059523809523807,0.00973719932575119,0.0456968773800457,"[3, 4, 5]"
monteverdi,,renaissance,Trajectory With Future,0.19350983761493862,0.05151515151515151,0.2698399023494444,13.344047619047618,0.11786858974358977,0.14453069865913903,"[2, 3, 7]"
monteverdi,,renaissance,Trajectory With Future,0.1960706656518507,0.28468468468468466,0.45934991408583403,15.883333333333333,0.0669322655879373,0.1599407626804887,"[3, 4, 5]"
monteverdi,,renaissance,Trajectory With Future,0.15813452833320973,0.2727272727272727,0.44546589546676857,19.39246031746032,0.10694869181107713,0.127391874180865,"[3, 4, 5]"
monteverdi,,renaissance,Trajectory With Future,0.14431519966888992,0.2785714285714285,0.37933834721110393,14.071428571428566,0.03258262954853509,0.06233494217284401,"[3, 4, 5]"
monteverdi,,renaissance,Trajectory With Future,0.11234885800478311,0.0,0.24422226858935722,8.171825396825398,0.009064184223419891,0.0319195136074117,"[1, 3, 8]"
monteverdi,,renaissance,Trajectory With Future,0.15931547216261518,0.24886363636363634,0.26288230953223074,13.957539682539673,0.10232904830355766,0.1007245192569592,"[3, 4, 5]"
monteverdi,,renaissance,Trajectory With Future,0.16981731146611234,0.29592592592592587,0.3629569855129383,13.760069097569096,0.12346782431052095,0.08806805258608924,"[3, 4, 5]"
monteverdi,,renaissance,Trajectory With Future,0.13075166474580865,0.27094594594594595,0.2822683090626919,16.14027063407868,0.12300810735253005,0.05501016795185449,"[3, 4, 5]"
monteverdi,,renaissance,Trajectory With Future,0.1651573613986659,0.3060283687943262,0.3694306827330747,13.476659451659442,0.12283777466105658,0.08521606056944948,"[3, 4, 5]"
monteverdi,,renaissance,Trajectory With Future,0.12510143324160977,0.2722868217054264,0.32616387919498707,21.794730269730273,0.12143676183923861,0.08017355215996981,"[3, 4, 5]"
monteverdi,,renaissance,Trajectory With Future,0.13009597203415282,0.28933333333333333,0.49617055601845994,20.034651459651464,0.12411572646471974,0.08920310158337134,"[3, 4, 5]"
monteverdi,,renaissance,Trajectory With Future,0.17223031843522593,0.2826241134751773,0.5217046609143693,12.333333333333337,0.02945301542776999,0.10621022602589424,"[3, 4, 5]"
monteverdi,,renaissance,Trajectory With Future,0.15988092799145878,0.2551282051282051,0.3277466129259886,14.51785714285714,0.05072498254965417,0.10229694529955008,"[3, 4, 5]"
monteverdi,,renaissance,Trajectory With Future,0.15717438545166004,0.2761904761904762,0.3307832703482002,14.976634476634475,0.12381872852233677,0.09539187678549249,"[3, 4, 5]"
monteverdi,,renaissance,Trajectory With Future,0.20484855014557454,0.01736111111111111,0.22478874169693255,10.43333333333333,0.09653259167597744,0.1631205673758865,"[2, 3, 7]"
monteverdi,,renaissance,Trajectory With Future,0.2005401127794918,0.2777777777777778,0.6295996850686758,15.883333333333336,0.09416498993963783,0.17253521126760563,"[3, 4, 5]"
monteverdi,,renaissance,Trajectory With Future,0.1595207552681969,0.049305555555555554,0.287946688592928,12.633333333333335,0.04703247480403136,0.1018843404808317,"[2, 3, 7]"
monteverdi,,renaissance,Trajectory With Future,0.11971898546362375,0.23814102564102563,0.38119802296973926,16.061111111111103,0.02340793526725854,0.05231126266931893,"[3, 4, 5]"
monteverdi,,renaissance,Trajectory With Future,0.16979927767113362,0.019047619047619046,0.2155663252943441,12.399206349206343,0.1041889504020441,0.122289220353327,"[2, 3, 7]"
monteverdi,,renaissance,Trajectory With Future,0.19562125665785993,0.297549019607843,0.45303083245155157,14.145238095238094,0.09944116111723054,0.15049751243781095,"[3, 4, 5]"
monteverdi,,renaissance,Trajectory With Future,0.1647078695025649,0.31224489795918364,0.4522333143927221,14.761890886890885,0.12381872852233677,0.0889609637437739,"[3, 4, 5]"
monteverdi,,renaissance,Trajectory With Future,0.15768427863266335,0.25462962962962965,0.3835650595053766,17.110389610389603,0.12303532592723211,0.10984241191882063,"[3, 4, 5]"
monteverdi,,renaissance,Trajectory With Future,0.2036058207705945,0.3052083333333333,0.4448483939168423,13.29285714285714,0.1235705751834784,0.14124044679600234,"[3, 4, 5]"
monteverdi,,renaissance,Trajectory With Future,0.12935465895964718,0.27541666666666664,0.3845049909522307,13.619047619047615,0.018390255552901837,0.05804285257435241,"[3, 4, 5]"
monteverdi,,renaissance,Trajectory With Future,0.14696308049991194,0.2947916666666667,0.5162466921436816,20.7654761904762,0.1202349706286714,0.12207800196850394,"[3, 4, 5]"
monteverdi,,renaissance,Trajectory With Future,0.09284271858979655,0.27070393374741203,0.34865472139653825,17.158553877141525,0.07630451713395639,0.024073201019317106,"[3, 4, 5]"
monteverdi,,renaissance,Trajectory With Future,0.15934263480383712,0.015986394557823132,0.20183981199525497,14.590462315462313,0.1270475372279496,0.09463178214975151,"[2, 3, 7]"
monteverdi,,renaissance,Trajectory With Future,0.132144649319205,0.2826754385964912,0.3497023154230094,17.63249548439177,0.10741721854304635,0.060882422374911475,"[3, 4, 5]"
monteverdi,,renaissance,Trajectory With Future,0.13765192546495836,0.3190476190476191,0.48475674941772423,15.800987737752434,0.10009383797309977,0.06270901646030115,"[3, 4, 5]"
monteverdi,,renaissance,Trajectory With Future,0.20178726111517542,0.28854166666666664,0.35545480892243864,13.735714285714282,0.11367127496159754,0.15408048741382074,"[3, 4, 5]"
monteverdi,,renaissance,Trajectory With Future,0.19217429495570207,0.0595959595959596,0.259375577763207,13.059523809523807,0.12740384615384617,0.14321678321678322,"[2, 3, 7]"
monteverdi,,renaissance,Trajectory With Future,0.13946042687822258,0.258695652173913,0.32973965960024193,17.77029637029636,0.11147845999713754,0.07417983476377636,"[3, 4, 5]"
monteverdi,,renaissance,Trajectory With Future,0.13956868865306923,0.25610328638497654,0.3090770849290162,22.103979353979355,0.06710977320221019,0.10928230518756413,"[3, 4, 5]"
monteverdi,,renaissance,Trajectory With Future,0.1904201099616375,0.2912037037037037,0.43560302018510105,14.285714285714281,0.12287055667337358,0.13693270735524257,"[3, 4, 5]"
monteverdi,,renaissance,Trajectory With Future,0.17771995535593532,0.3277777777777778,0.5133722603138237,12.316666666666666,0.02687569988801792,0.1,"[3, 4, 5]"
monteverdi,,renaissance,Trajectory With Future,0.20586551613199683,0.15428571428571428,0.3489639007854742,15.550000000000002,0.09241128083166045,0.17271776482892573,"[2, 3, 7]"
mozart,,classical,Trajectory With Future,0.06979205932792171,0.17510822510822513,0.21288009447225084,54.47557270910375,0.07981455423136533,0.04151338495291822,"[3, 4, 5]"
mozart,,classical,Trajectory With Future,0.06028805180199856,0.19373795761079,0.2678086377197448,40.90233867334091,0.04261438735884252,0.02018831377558475,"[3, 4, 5]"
mozart,,classical,Trajectory With Future,0.11751818528429707,0.1986363636363636,0.2529296048490094,27.839776889776886,0.07600412723925368,0.08503313722964172,"[3, 4, 5]"
mozart,,classical,Trajectory With Future,0.0693573053293208,0.18627450980392155,0.2438188352099497,52.31509848996335,0.06166683391051424,0.04090247583254663,"[3, 4, 5]"
mozart,,classical,Trajectory With Future,0.05835401947049155,0.20747911921032652,0.2252505481454988,52.09617774001513,0.04369968292350973,0.03901509995604121,"[3, 4, 5]"
mozart,,classical,Trajectory With Future,0.08554389740269071,0.19611872146118722,0.2341441900422717,36.78075705814809,0.07612580663627658,0.048810849229075345,"[3, 4, 5]"
mozart,,classical,Trajectory With Future,0.07589764840207476,0.18660337552742617,0.27165889725964626,29.999057442328663,0.042527607979272006,0.025184776444706836,"[3, 4, 5]"
mozart,,classical,Trajectory With Future,0.05984654754511347,0.18500656167979,0.2800443982819715,28.472763659168738,0.007917723302338687,0.014290891877098772,"[3, 4, 5]"
mozart,,classical,Trajectory With Future,0.07872916294667323,0.17240437158469946,0.2632747689878957,40.671477950154625,0.06465183040387062,0.05889057831106186,"[3, 4, 5]"
mozart,,classical,Trajectory With Future,0.07842377830216339,0.18459429824561402,0.2860542052333891,30.49300144300145,0.013648186455455511,0.03535349994742192,"[3, 4, 5]"
mozart,,classical,Trajectory With Future,0.07265495979949821,0.17806267806267806,0.26451456647788135,42.99598794280424,0.1091991033217852,0.030781645435217636,"[3, 4, 5]"
mozart,,classical,Trajectory With Future,0.09887093320956268,0.19688888888888886,0.21921149709998639,32.44109362859364,0.06297218163075423,0.08001167685388076,"[3, 4, 5]"
mozart,,classical,Trajectory With Future,0.07137216757213044,0.20004960317460319,0.296304880128892,32.196112221112216,0.015157185837359845,0.032926963111865895,"[3, 4, 5]"
mozart,,classical,Trajectory With Future,0.09170307634464374,0.1660891089108911,0.252595925082808,28.132292707292713,0.02345592138562769,0.045326487805546795,"[2, 3, 7]"
mozart,,classical,Trajectory With Future,0.10117599236404369,0.2104938271604938,0.2843825333114951,22.66453388872363,0.12073461687843311,0.043355578447619475,"[3, 4, 5]"
mozart,,classical,Trajectory With Future,0.0998614702079555,0.19335511982570808,0.2714858865744592,26.36775586983626,0.12287712108139201,0.04466439839158676,"[3, 4, 5]"
