,Composer,Name,Style,Harmony,Kalz Centrality,Global Clustering,Square Clustering,Harmonic Centrality,Betweenness Centrality,Closeness Centrality,Tonnetz
165,beethoven,String Quartet n16 op135 2mov,classical,,0.13093019292234148,0.22575757575757574,0.2398584336264312,21.31309605427252,0.07877073834974617,0.06800539083557952,"[3, 4, 5]"
166,beethoven,String Quartet n16 op135 3mov,classical,,0.1010741228058543,0.2221393034825871,0.3408948625587664,21.10491595697345,0.0790881698628594,0.039625609231398615,"[3, 4, 5]"
167,beethoven,String Quartet n2 op18 n2 1mov,classical,,0.06762161171453088,0.20125502008032128,0.23731290059185026,48.12516813252146,0.0485806504908916,0.05313309647066726,"[3, 4, 5]"
168,beethoven,String Quartet n2 op18 n2 3mov,classical,,0.07703455254166736,0.211070110701107,0.3028503514037259,29.157475857475863,0.02904908525042538,0.03859435916108698,"[3, 4, 5]"
169,beethoven,String Quartet n2 op18 n2 4mov,classical,,0.07431722360495155,0.1886435331230284,0.2556095596393218,29.324451318388782,0.03263543103965445,0.02311737292578821,"[3, 4, 5]"
170,beethoven,Cnpia523,classical,classic,0.06924313940248815,0.19141666666666665,0.291036320142144,35.49051365301374,0.02015100387688111,0.029980795832847736,"[3, 4, 5]"
171,beethoven,Concvi1,classical,classic,0.06434261841008453,0.2096607669616519,0.27688820414578696,32.053519540952,0.02289240349365137,0.019989855291846256,"[3, 4, 5]"
172,beethoven,Concvi23,classical,classic,0.06379935370031636,0.23943661971830985,0.324706536719152,28.147819311751217,0.012578972834727309,0.019355366316931102,"[3, 4, 5]"
173,beethoven,Coriolan,classical,classic,0.08735782821496815,0.1871794871794872,0.2540044299845417,39.39035742902356,0.08749771077302307,0.05620609820883972,"[3, 4, 5]"
174,beethoven,Leonore1,classical,classic,0.0928735346663252,0.1994708994708995,0.2292908410144161,37.865584415584564,0.08754668842957901,0.06929095575016518,"[3, 4, 5]"
175,beethoven,Leonore2,classical,classic,0.07060113811292003,0.2178763440860215,0.31695642389462503,30.686396936396946,0.037608877828284114,0.028054254881891668,"[3, 4, 5]"
176,beethoven,Leonore3,classical,classic,0.0930115375278346,0.190625,0.2771373215201158,33.493614405030854,0.09202025493277458,0.04646803892380233,"[3, 4, 5]"
177,beethoven,Symphonie1_Opus21_Mvt1,classical,classic,0.06871962608078974,0.2070460704607046,0.3043349646837821,33.954030120206646,0.011941353216993135,0.030793401413982718,"[3, 4, 5]"
178,beethoven,Symphonie1_Opus21_Mvt2,classical,classic,0.09606241077476424,0.20637522768670308,0.3166626888579166,19.365981240981235,0.01686737919614632,0.03351125377925423,"[3, 4, 5]"
179,beethoven,Symphonie1_Opus21_Mvt3,classical,classic,0.07885248955793454,0.2363468634686347,0.30704843293236256,35.754367927554156,0.12361461118238685,0.03318159618498125,"[3, 4, 5]"
180,beethoven,Symphonie1_Opus21_Mvt4,classical,classic,0.09272068153536868,0.22344322344322348,0.25717372821472345,29.939368964368967,0.02949076153887023,0.0596694214876033,"[3, 4, 5]"
181,beethoven,Symphonie2_Opus36_Mvt1,classical,classic,0.0694852707764835,0.1846685082872928,0.2462837827433892,46.81143985885357,0.11241313956799984,0.033392810551033984,"[3, 4, 5]"
182,beethoven,Symphonie2_Opus36_Mvt2,classical,classic,0.08628263562914047,0.2071540880503145,0.2805739966072994,31.039402264402266,0.02033999301721794,0.04856842658261098,"[3, 4, 5]"
183,beethoven,Symphonie2_Opus36_Mvt3,classical,classic,0.06805970798259063,0.2253391472868217,0.29972518227736106,30.008582798798862,0.03138672811607488,0.02476284702429829,"[3, 4, 5]"
184,beethoven,Symphonie2_Opus36_Mvt4,classical,classic,0.07264108299224724,0.2256211180124224,0.3277348813459847,23.725833912613783,0.01550405436613486,0.023679182403910242,"[3, 4, 5]"
185,beethoven,Symphonie3_Opus55_Mvt1_Heroique,classical,classic,0.053819038599455714,0.18866180048661801,0.30586580451980583,43.337676857283796,0.031867393709498974,0.014528213845918224,"[3, 4, 5]"
186,beethoven,Symphonie3_Opus55_Mvt2_Heroique,classical,classic,0.08074207988538815,0.17196679438058746,0.2914942039011933,36.16226978268785,0.1223460800236232,0.03404229658324588,"[3, 4, 5]"
187,beethoven,Symphonie3_Opus55_Mvt3_Heroique,classical,classic,0.05659955297623648,0.2062098501070664,0.3288330012679536,22.474379215555697,0.005713260560561943,0.014354131900633591,"[3, 4, 5]"
188,beethoven,Symphonie3_Opus55_Mvt4_Heroique,classical,classic,0.0685611988375611,0.2015957446808511,0.2763309798052447,39.71837269031764,0.11440035508211276,0.017230172353862854,"[3, 4, 5]"
189,beethoven,Symphonie4_Opus60_Mvt1,classical,classic,0.07229143185431766,0.2317046688382193,0.2871913581374619,31.97452815947804,0.1230431323000853,0.019218722676188044,"[3, 4, 5]"
190,beethoven,Symphonie4_Opus60_Mvt2,classical,classic,0.0913582328292058,0.20008591065292092,0.2840313490155296,26.351647615818788,0.05474825768074169,0.03764430316212146,"[3, 4, 5]"
191,beethoven,Symphonie4_Opus60_Mvt3,classical,classic,0.08859064466605866,0.1970104633781764,0.3832487192155464,20.89888167388168,0.00935317339811722,0.031027392230300363,"[3, 4, 5]"
192,beethoven,Symphonie4_Opus60_Mvt4,classical,classic,0.07213202919577236,0.21816168327796231,0.2976732718832213,33.25154183491645,0.12476982806433723,0.02348657716019098,"[3, 4, 5]"
193,beethoven,Symphonie5_Opus67_Mvt1,classical,classic,0.07506761651997758,0.1744407158836689,0.27423630052394,43.09691296689603,0.08733156654416346,0.04449292321970805,"[3, 4, 5]"
194,beethoven,Symphonie5_Opus67_Mvt2,classical,classic,0.11264133684725755,0.2137037037037037,0.2992038143095169,22.10274634901473,0.1049353603728569,0.03924747780023192,"[3, 4, 5]"
195,beethoven,Symphonie5_Opus67_Mvt3,classical,classic,0.09120558044269744,0.18258594917787746,0.27046830394601296,23.796825396825405,0.0313082941744399,0.03865580867951757,"[3, 4, 5]"
196,beethoven,Symphonie5_Opus67_Mvt4,classical,classic,0.07626351410268836,0.20625730994152047,0.25954628965946863,34.823359111669625,0.12479155837190688,0.028350087873462212,"[3, 4, 5]"
197,beethoven,Symphonie6_Opus68_Mvt1_Pastorale,classical,classic,0.11381265108859392,0.2507645259938838,0.23693904797863224,26.405888555888566,0.0942115521461146,0.07722866677260448,"[3, 4, 5]"
198,beethoven,Symphonie6_Opus68_Mvt2_Pastorale,classical,classic,0.10116898383643226,0.2408450704225352,0.2486349715310074,28.76428432248868,0.09799780146175026,0.055402904883459114,"[3, 4, 5]"
199,beethoven,Symphonie6_Opus68_Mvt3_Pastorale,classical,classic,0.1905914912140161,0.17777777777777776,0.2572208010143906,15.667460317460312,0.09983171269342914,0.1205536431440046,"[3, 4, 5]"
200,beethoven,Symphonie6_Opus68_Mvt4_Pastorale,classical,classic,0.10338657155575083,0.20748299319727886,0.28226225918881004,25.031554654028856,0.12527467389779792,0.041171959956038943,"[3, 4, 5]"
201,beethoven,Symphonie6_Opus68_Mvt5_Pastorale,classical,classic,0.08405215012780841,0.2380952380952381,0.2915507734315072,21.675643729999603,0.057051995866815135,0.02672192496829864,"[3, 4, 5]"
202,beethoven,Symphonie7_Opus92_Mvt1,classical,classic,0.07469935110904914,0.22150715071507154,0.2871884163640039,30.512668334044054,0.025493746862229855,0.028771697174927183,"[3, 4, 5]"
203,beethoven,Symphonie7_Opus92_Mvt2,classical,classic,0.09780119475575184,0.19475308641975309,0.2749196733869603,26.858942867169986,0.12143530180951098,0.04503414835742304,"[3, 4, 5]"
204,beethoven,Symphonie7_Opus92_Mvt3,classical,classic,0.10771763932113304,0.24566929133858265,0.2841117683499121,25.305387809458022,0.10792709705753184,0.05097561993687449,"[3, 4, 5]"
205,beethoven,Symphonie7_Opus92_Mvt4,classical,classic,0.08520664516893008,0.1733974358974359,0.2353922660812673,34.66637478814777,0.12458219350833286,0.048180402431002585,"[2, 3, 7]"
206,beethoven,Symphonie8_Opus93_Mvt1,classical,classic,0.0791827070539183,0.18680272108843535,0.2698143480776357,28.37488675285477,0.10778520902477454,0.027642102887610053,"[3, 4, 5]"
207,beethoven,Symphonie8_Opus93_Mvt2,classical,classic,0.14920263496044844,0.246031746031746,0.2917143527532702,19.641738816738826,0.09532268685401102,0.09984415584415583,"[2, 3, 7]"
208,beethoven,Symphonie8_Opus93_Mvt3,classical,classic,0.094512089696604,0.20940409683426445,0.3155488886145649,22.485444131032356,0.0384518039425508,0.042696394265326655,"[3, 4, 5]"
209,beethoven,Symphonie8_Opus93_Mvt4,classical,classic,0.0677158211920751,0.2042950513538749,0.2702301429835291,42.08570232533931,0.0948345140081224,0.028270671670966887,"[3, 4, 5]"
210,beethoven,Symphonie9_Opus125_Mvt1_Choral,classical,classic,0.06546018253764757,0.2025065963060686,0.2517499486159445,41.388157135858066,0.12001955420769092,0.02842197413808022,"[3, 4, 5]"
211,beethoven,Symphonie9_Opus125_Mvt2_Choral,classical,classic,0.05539121061925139,0.2442053930005737,0.33238629029194905,22.82297548962968,0.007796489352223114,0.009853695818320778,"[3, 4, 5]"
212,beethoven,Symphonie9_Opus125_Mvt3_Choral,classical,classic,0.0987314323707829,0.21697916666666667,0.2544040643951143,24.83102358820798,0.12152757240590682,0.03536402663947325,"[3, 4, 5]"
213,chopin,56336a_polonaise_op_53_(nc)smythe,classical,chromatic,0.07388852575194875,0.2027860696517413,0.2440571733589789,42.94396503206555,0.10249717306791498,0.032628117378648416,"[3, 4, 5]"
214,chopin,69521a_etude_(aeolian_harp)_op_25_no_1_(nc)smythe,classical,chromatic,0.09626858156054134,0.2116161616161616,0.2892879048192637,27.963206701983967,0.12113574023278227,0.04080255599001858,"[3, 4, 5]"
215,chopin,andante_polacca_22_(c)finley,classical,chromatic,0.04435754275283136,0.21408243375858685,0.2846988967420309,50.901477741914434,0.06890491122300214,0.009557424790940112,"[3, 4, 5]"
216,chopin,chopin_mazurkas_67_2,classical,chromatic,0.1233472301627148,0.20323624595469256,0.232686580882256,25.31351426351427,0.11681592841101635,0.08306255239311804,"[3, 4, 5]"
217,chopin,chopin_polonaise-fantasie_61_(c)lubetsky,classical,chromatic,0.0568188314646994,0.1903611111111111,0.2403815804592485,53.99157554090621,0.11156264732619836,0.022598033321691288,"[3, 4, 5]"
218,chopin,chopin_raindrop_prelude,classical,chromatic,0.1689627527643186,0.2307692307692308,0.3189251843574704,15.867121767121768,0.1237388159147154,0.08737864077669902,"[3, 4, 5]"
219,chopin,etude_10_3_oguri,classical,chromatic,0.07840445308203843,0.14732441471571905,0.3223184902029065,18.007539682539687,0.0029622384854923385,0.02167554188854721,"[3, 4, 5]"
220,chopin,etude_25_1_(c)unknown,classical,chromatic,0.11275817966734715,0.21333333333333332,0.30550309882979193,23.266134128169746,0.0667088025741209,0.06026048719626311,"[3, 4, 5]"
221,chopin,etude_25_6_(c)unknown,classical,chromatic,0.07021591504749344,0.13562770562770562,0.2050760541828196,54.31200741552953,0.045714634130744114,0.04823127266048666,"[3, 4, 5]"
222,chopin,etude_25_7_(c)unknown,classical,chromatic,0.10695739267893074,0.17730061349693252,0.2422577816845428,34.03361679170507,0.10854574232352,0.06932502280328368,"[3, 4, 5]"
223,chopin,etude_25_9_(c)unknown,classical,chromatic,0.1304333691358351,0.1281786941580756,0.23527548706079895,25.083716283716296,0.0976360103626943,0.08638185550884739,"[3, 4, 5]"
224,chopin,etude_op_25_1_336_r_(nc)smythe,classical,chromatic,0.11395573624934804,0.20506666666666667,0.25621549964442,27.507102516506553,0.1151379712397979,0.07172009757963327,"[3, 4, 5]"
225,chopin,nocturne_15_1_(c)finley,classical,chromatic,0.09774079393251918,0.22591522157996144,0.3065296872570532,31.275060680633448,0.10656045869645467,0.058166736567407624,"[3, 4, 5]"
226,chopin,nocturne_15_1_(c)unknown,classical,chromatic,0.1198619067453251,0.20502873563218388,0.25629511833211105,31.191702741702752,0.06012189692570673,0.09887924395696417,"[3, 4, 5]"
227,chopin,nocturne_62_2_(c)unknown,classical,chromatic,0.09639986689353557,0.207103825136612,0.264919610114695,34.222882101558596,0.10477956150618846,0.062017974503127724,"[3, 4, 5]"
228,chopin,nocturne_72_1_(c)unknown,classical,chromatic,0.09515871659844387,0.1963149078726968,0.30234191601682137,24.718788414252497,0.05343167188255349,0.04010850610346832,"[3, 4, 5]"
229,chopin,nocturne_9_1_(c)unknown,classical,chromatic,0.08342101075756048,0.19849137931034486,0.3452748474760289,18.445634920634927,0.00589043785588062,0.030506034093543705,"[3, 4, 5]"
230,chopin,nocturne_9_2_(c)unknown,classical,chromatic,0.11515951925610125,0.20594202898550726,0.24549128511988386,28.565331890331894,0.10665149662903048,0.08470312194486085,"[3, 4, 5]"
231,chopin,nocturne_9_3_(c)unknown,classical,chromatic,0.0713927842437627,0.15653594771241827,0.2540145823131797,37.405268641240895,0.0660770650341202,0.023544640164757963,"[3, 4, 5]"
232,chopin,nocturne_c_minor_(c)inoue,classical,chromatic,0.1025535437690339,0.13840090090090088,0.2851041762901259,18.481132756132737,0.024051654560129136,0.04317236968340262,"[3, 4, 5]"
233,chopin,nocturne_op_9_1_2979_r_(nc)smythe,classical,chromatic,0.08816744916174869,0.19468253968253968,0.31151204719938896,25.613199558439522,0.056941986121737426,0.03538429875902209,"[3, 4, 5]"
234,chopin,mazurka06-2,classical,chromatic,0.12747124532636814,0.1277258566978193,0.3245275442976666,13.35,0.0071308353264239515,0.04736878985354916,"[3, 4, 5]"
235,chopin,chpn-p1,classical,chromatic,0.17014590393093607,0.20782312925170068,0.3302651783566878,13.282936507936506,0.08354810996563572,0.0921436189121934,"[3, 4, 5]"
236,chopin,chpn-p10,classical,chromatic,0.20765487954116105,0.1388888888888889,0.3129293178456163,15.122655122655122,0.11927546138072455,0.12257024021729905,"[2, 3, 7]"
237,chopin,chpn-p11,classical,chromatic,0.23522546286898205,0.2423611111111111,0.3496526949100032,11.650000000000002,0.09119782468533627,0.1907681211684097,"[3, 4, 5]"
238,chopin,chpn-p12,classical,chromatic,0.14872136603662894,0.15219298245614035,0.2674458529334827,25.80476190476191,0.05475224978107818,0.13209806960687615,"[3, 4, 5]"
239,chopin,chpn-p13,classical,chromatic,0.13246413725597814,0.2367886178861789,0.3099470724146799,19.429797979797975,0.061399157485944336,0.0781490307424496,"[3, 4, 5]"
240,chopin,chpn-p15,classical,chromatic,0.11615289990754506,0.20599415204678365,0.321368725545521,15.39087301587301,0.01924489104830658,0.04610072627693774,"[3, 4, 5]"
241,chopin,chpn-p16,classical,chromatic,0.09306552067750758,0.1876647834274953,0.2519816438867726,24.198318185082893,0.027226557802883748,0.046607484870773465,"[3, 4, 5]"
242,chopin,chpn-p17,classical,chromatic,0.10652603445873604,0.21879432624113476,0.3189726433810968,18.643997668997677,0.016950450837080223,0.041567813364966386,"[3, 4, 5]"
243,chopin,chpn-p18,classical,chromatic,0.2266118495517131,0.2238888888888889,0.2653373506664535,15.416666666666671,0.0539418144035327,0.2159732922444787,"[2, 3, 7]"
244,chopin,chpn-p19,classical,chromatic,0.10331356109293073,0.15219298245614035,0.27052930000546044,18.93452380952381,0.016563576887490068,0.047468576644898536,"[3, 4, 5]"
245,chopin,chpn-p2,classical,chromatic,0.2294514253847462,0.264367816091954,0.4343231113402231,11.833333333333336,0.05134363686995266,0.17115960633290542,"[3, 4, 5]"
246,chopin,chpn-p20,classical,chromatic,0.14710527418544714,0.27205128205128204,0.3893780293507717,18.102042402042393,0.12560562015503876,0.08723059885850584,"[3, 4, 5]"
247,chopin,chpn-p21,classical,chromatic,0.143165102231365,0.13333333333333333,0.27244660438100554,25.753174603174607,0.0635654992536926,0.1054054054054054,"[3, 4, 5]"
248,chopin,chpn-p22,classical,chromatic,0.11701573076923268,0.22291666666666665,0.2774287350625985,19.796865612202907,0.11711458186764225,0.045704048007532035,"[3, 4, 5]"
249,chopin,chpn-p23,classical,chromatic,0.20991259362381695,0.2140625,0.4112656859324176,9.000000000000002,0.020993343573988736,0.11965811965811965,"[3, 4, 5]"
250,chopin,chpn-p24,classical,chromatic,0.11796609677008432,0.14461152882205516,0.27385603912732825,23.69411005661006,0.03947655673213135,0.054631217838765005,"[3, 4, 5]"
251,chopin,chpn-p3,classical,chromatic,0.2621780856774265,0.175,0.25657890356423224,10.483333333333334,0.08703877689350419,0.19284188034188032,"[3, 4, 5]"
252,chopin,chpn-p4,classical,chromatic,0.14215578961647798,0.1869565217391304,0.2891814221001124,19.370634920634913,0.12278159438958068,0.09146835993907383,"[3, 4, 5]"
253,chopin,chpn-p5,classical,chromatic,0.11172454548447372,0.05771144278606965,0.3186818105874834,13.635714285714286,0.006279744304581679,0.03921780466724287,"[3, 4, 5]"
254,chopin,chpn-p6,classical,chromatic,0.15819302648496286,0.22380952380952385,0.326678638139531,15.794841269841266,0.0985466781214204,0.11758701643360213,"[3, 4, 5]"
255,chopin,chpn-p7,classical,chromatic,0.2715658160820087,0.2479166666666667,0.34321369215018915,9.083333333333334,0.08888888888888888,0.2341311134235172,"[3, 4, 5]"
256,chopin,chpn-p8,classical,chromatic,0.10026083605972373,0.17968441814595662,0.2750887705099773,34.58606819736859,0.08861417173747405,0.0654672105637032,"[3, 4, 5]"
257,chopin,chpn-p9,classical,chromatic,0.2018485663112346,0.27702702702702703,0.5633410077371246,17.050000000000004,0.056834286693395075,0.1830249964694252,"[3, 4, 5]"
258,chopin,chpn_op10_e01,classical,chromatic,0.1403974442622936,0.17386831275720166,0.2832787775794338,20.042297245238426,0.11860109093804748,0.07361398665746491,"[3, 4, 5]"
259,chopin,chpn_op10_e05,classical,chromatic,0.1334499696683215,0.27479166666666666,0.3305347114490114,19.32571872571872,0.12518907730276252,0.07009209344115004,"[3, 4, 5]"
260,chopin,chpn_op10_e12,classical,chromatic,0.09598338605206852,0.18156966490299825,0.3041832000529073,27.366701099629235,0.10890851628195723,0.036468910889224035,"[3, 4, 5]"
261,chopin,chpn_op23,classical,chromatic,0.06516438729315735,0.2039614561027837,0.2644863092509228,33.65842967240686,0.01691951812366544,0.02078205736420907,"[3, 4, 5]"
262,chopin,chpn_op25_e1,classical,chromatic,0.11294926608602912,0.1925141242937853,0.2643659083896701,26.991726329226328,0.09516857899414602,0.07477671865184497,"[3, 4, 5]"
263,chopin,chpn_op25_e11,classical,chromatic,0.09212228580667356,0.160752688172043,0.2754107093510536,36.52698179013983,0.12467924044136515,0.049563283057592236,"[3, 4, 5]"
264,chopin,chpn_op25_e12,classical,chromatic,0.14348419043448352,0.18155555555555555,0.3025299524638939,19.621428571428577,0.03828952553784768,0.09593367548361624,"[3, 4, 5]"
265,chopin,chpn_op25_e2,classical,chromatic,0.09215060413097116,0.13176100628930815,0.25165591116492864,28.221259296259287,0.022308573465782744,0.045406235477157456,"[1, 4, 7]"
266,chopin,chpn_op25_e3,classical,chromatic,0.09723536465046606,0.21376344086021504,0.33288023646375514,22.89328809271257,0.12978397462384356,0.035078066298669414,"[3, 4, 5]"
267,chopin,chpn_op25_e4,classical,chromatic,0.10862817351475752,0.20968992248062016,0.3031758117917591,26.87807192807193,0.1147631930933852,0.0712301371649675,"[3, 4, 5]"
268,chopin,chpn_op27_1,classical,chromatic,0.1189810630079462,0.21336206896551724,0.26872836458923205,29.436963036963046,0.09922979810655748,0.08333490866241959,"[3, 4, 5]"
269,chopin,chpn_op27_2,classical,chromatic,0.09286421519465697,0.16563573883161511,0.23804577089622805,33.2577867770818,0.1141632414436367,0.04683729732108615,"[3, 4, 5]"
270,chopin,chpn_op7_1,classical,chromatic,0.15741136903282324,0.2435897435897436,0.2868835657796557,16.044491619491616,0.10455844226993352,0.09601683340101147,"[3, 4, 5]"
271,chopin,chpn_op7_2,classical,chromatic,0.0957218119451898,0.2117977528089888,0.32313899073280683,27.278626308473097,0.12621446492356078,0.036138699518981215,"[3, 4, 5]"
272,chopin,chp_op18,classical,chromatic,0.06878512289257323,0.1910182516810759,0.2568313711264636,41.98414237292785,0.1248740269934875,0.028408215877382133,"[3, 4, 5]"
273,monteverdi,madrigal.3.1,barok,modal,0.13949886079327506,0.2896825396825397,0.3563352732315325,17.097605172605164,0.10034504913353852,0.07966839378238341,"[3, 4, 5]"
274,monteverdi,madrigal.3.1,barok,modal,0.15675098342343632,0.3030612244897959,0.3522252049588935,15.940873015873008,0.09994411012685347,0.10282501004150488,"[3, 4, 5]"
275,monteverdi,madrigal.3.10,barok,modal,0.1856158685529544,0.28875,0.4601671189517595,12.809523809523807,0.04866530562733093,0.11026722925457104,"[3, 4, 5]"
276,monteverdi,madrigal.3.10,barok,modal,0.1620148108173498,0.3176470588235294,0.5711929074978944,14.226731601731595,0.12297029702970297,0.08062695520366367,"[3, 4, 5]"
277,monteverdi,madrigal.3.11,barok,modal,0.1530198554206458,0.275,0.31161590321911997,17.672691197691194,0.12934440934440938,0.109009009009009,"[3, 4, 5]"
278,monteverdi,madrigal.3.11,barok,modal,0.13771392762527376,0.2723958333333333,0.32473866616659297,11.252380952380946,0.026704995208932214,0.0630671166104237,"[3, 4, 5]"
279,monteverdi,madrigal.3.12,barok,modal,0.1384138239550176,0.2484848484848485,0.32150600503919297,21.736183261183267,0.08680678674228727,0.09443495955990136,"[3, 4, 5]"
280,monteverdi,madrigal.3.12,barok,modal,0.13456503726657232,0.30205479452054795,0.3158039811689252,14.583283383283375,0.047557471264367816,0.05560030203876165,"[3, 4, 5]"
281,monteverdi,madrigal.3.13,barok,modal,0.18591454775338495,0.3171052631578947,0.4168702853257009,13.249999999999998,0.06394071857229751,0.125,"[3, 4, 5]"
282,monteverdi,madrigal.3.13,barok,modal,0.1325310295563394,0.3136574074074074,0.3719780656082568,16.725917138417138,0.09933024721757117,0.06676773110339544,"[3, 4, 5]"
283,monteverdi,madrigal.3.14,barok,modal,0.16814841076349074,0.30471014492753623,0.3937767776694398,15.096500721500721,0.12241351241351242,0.10302197802197803,"[3, 4, 5]"
284,monteverdi,madrigal.3.14,barok,modal,0.17794466815687082,0.3085470085470085,0.42540042099057,14.571428571428564,0.10386456570448184,0.12257024021729905,"[3, 4, 5]"
285,monteverdi,madrigal.3.15,barok,modal,0.22213005115113665,0.3282051282051282,0.3906473839302479,11.852380952380953,0.12274509803921567,0.16124871001031993,"[3, 4, 5]"
286,monteverdi,madrigal.3.15,barok,modal,0.16257658735351932,0.0,0.22806480873851984,10.658048895548891,0.1297564687975647,0.08745529387947905,"[1, 4, 7]"
287,monteverdi,madrigal.3.16,barok,modal,0.1696642061687359,0.2656462585034013,0.3922711210337396,16.788095238095234,0.12097527141273748,0.11643420254699817,"[3, 4, 5]"
288,monteverdi,madrigal.3.16,barok,modal,0.18028100562690008,0.3144927536231885,0.4656136593147835,13.816666666666668,0.03760121789289731,0.11134648484046074,"[3, 4, 5]"
289,monteverdi,madrigal.3.17,barok,modal,0.1823282082818175,0.25357142857142856,0.29533601391068226,15.152380952380948,0.07605727193201915,0.12381960273526538,"[3, 4, 5]"
290,monteverdi,madrigal.3.17,barok,modal,0.2273679579085912,0.34,0.5970329718126163,11.266666666666667,0.08928571428571429,0.17307692307692307,"[3, 4, 5]"
291,monteverdi,madrigal.3.18,barok,modal,0.14203109867593824,0.26589743589743586,0.3812626005253565,14.123845598845596,0.047420058139534885,0.06852541864747955,"[3, 4, 5]"
292,monteverdi,madrigal.3.18,barok,modal,0.22484425936161384,0.3191358024691358,0.45018335079158667,12.433333333333332,0.11689646831156265,0.16782522343594836,"[3, 4, 5]"
293,monteverdi,madrigal.3.19,barok,modal,0.1779755831344168,0.30916666666666665,0.4240896724545287,14.344047619047615,0.12360705398680083,0.11668584579976984,"[3, 4, 5]"
294,monteverdi,madrigal.3.19,barok,modal,0.19185245528996173,0.3156862745098039,0.4016079443966461,13.842857142857136,0.0979194934418815,0.14133679428942245,"[3, 4, 5]"
295,monteverdi,madrigal.3.1_old,barok,modal,0.13949886079327506,0.2896825396825397,0.3563352732315325,17.097605172605164,0.10034504913353852,0.07966839378238341,"[3, 4, 5]"
296,monteverdi,madrigal.3.2,barok,modal,0.1183318738035166,0.258843537414966,0.3877045065072108,13.059523809523807,0.00973719932575119,0.0456968773800457,"[3, 4, 5]"
297,monteverdi,madrigal.3.2,barok,modal,0.19350983761493865,0.051515151515151514,0.2698399023494444,13.344047619047618,0.11786858974358976,0.14453069865913906,"[2, 3, 7]"
298,monteverdi,madrigal.3.20,barok,modal,0.1960706656518507,0.28468468468468466,0.459349914085834,15.883333333333333,0.0669322655879373,0.1599407626804887,"[3, 4, 5]"
299,monteverdi,madrigal.3.20,barok,modal,0.15813452833320973,0.2727272727272727,0.44546589546676857,19.39246031746032,0.10694869181107712,0.127391874180865,"[3, 4, 5]"
300,monteverdi,madrigal.3.3,barok,modal,0.14431519966888992,0.2785714285714285,0.3793383472111039,14.071428571428564,0.03258262954853509,0.062334942172844014,"[3, 4, 5]"
301,monteverdi,madrigal.3.3,barok,modal,0.11234885800478313,0.0,0.2442222685893572,8.171825396825398,0.009064184223419891,0.0319195136074117,"[1, 3, 8]"
302,monteverdi,madrigal.3.4,barok,modal,0.15931547216261518,0.24886363636363634,0.26288230953223074,13.957539682539673,0.10232904830355766,0.1007245192569592,"[3, 4, 5]"
303,monteverdi,madrigal.3.4,barok,modal,0.16981731146611234,0.2959259259259259,0.3629569855129383,13.760069097569096,0.12346782431052095,0.08806805258608924,"[3, 4, 5]"
304,monteverdi,madrigal.3.5,barok,modal,0.13075166474580865,0.27094594594594595,0.2822683090626919,16.14027063407868,0.12300810735253005,0.05501016795185449,"[3, 4, 5]"
305,monteverdi,madrigal.3.5,barok,modal,0.1651573613986659,0.3060283687943262,0.3694306827330747,13.476659451659444,0.12283777466105658,0.08521606056944947,"[3, 4, 5]"
306,monteverdi,madrigal.3.6,barok,modal,0.12510143324160974,0.2722868217054264,0.3261638791949871,21.794730269730273,0.1214367618392386,0.08017355215996981,"[3, 4, 5]"
307,monteverdi,madrigal.3.6,barok,modal,0.13009597203415282,0.2893333333333333,0.49617055601846,20.034651459651464,0.12411572646471974,0.08920310158337134,"[3, 4, 5]"
308,monteverdi,madrigal.3.7,barok,modal,0.17223031843522593,0.2826241134751773,0.5217046609143693,12.333333333333336,0.02945301542776999,0.10621022602589424,"[3, 4, 5]"
309,monteverdi,madrigal.3.7,barok,modal,0.15988092799145878,0.2551282051282051,0.3277466129259886,14.517857142857142,0.05072498254965417,0.10229694529955008,"[3, 4, 5]"
310,monteverdi,madrigal.3.8,barok,modal,0.15717438545166004,0.2761904761904762,0.3307832703482002,14.976634476634473,0.12381872852233675,0.09539187678549248,"[3, 4, 5]"
311,monteverdi,madrigal.3.8,barok,modal,0.20484855014557452,0.01736111111111111,0.22478874169693253,10.43333333333333,0.09653259167597744,0.1631205673758865,"[2, 3, 7]"
312,monteverdi,madrigal.3.9,barok,modal,0.2005401127794918,0.2777777777777778,0.6295996850686758,15.883333333333335,0.09416498993963784,0.17253521126760565,"[3, 4, 5]"
313,monteverdi,madrigal.3.9,barok,modal,0.1595207552681969,0.04930555555555555,0.287946688592928,12.633333333333335,0.04703247480403136,0.1018843404808317,"[2, 3, 7]"
314,monteverdi,madrigal.4.1,barok,modal,0.11971898546362375,0.23814102564102566,0.3811980229697393,16.061111111111103,0.02340793526725854,0.05231126266931893,"[3, 4, 5]"
315,monteverdi,madrigal.4.1,barok,modal,0.16979927767113362,0.019047619047619046,0.2155663252943441,12.399206349206345,0.1041889504020441,0.122289220353327,"[2, 3, 7]"
316,monteverdi,madrigal.4.10,barok,modal,0.19562125665785995,0.297549019607843,0.4530308324515516,14.145238095238097,0.09944116111723053,0.15049751243781095,"[3, 4, 5]"
317,monteverdi,madrigal.4.10,barok,modal,0.1647078695025649,0.31224489795918364,0.4522333143927221,14.761890886890885,0.12381872852233675,0.0889609637437739,"[3, 4, 5]"
